"Phylum" "Class" "Order" "Family" "Genus" "Species" "Common Name" "AdultMass" "MaxLife" "LMaxLife" "LAdultMass"
"1059" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Calonectris" "diomedea" "Cory's shearwater" 535 24.8 3.21084365317094 6.28226674689601
"1060" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Daption" "capense" "Cape petrel" 408.6 25 3.2188758248682 6.01273668238352
"1061" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Fulmarus" "glacialis" "Northern fulmar" 908 51 3.93182563272433 6.81124437860129
"1062" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Fulmarus" "glacialoides" "Southern fulmar" 795 45 3.80666248977032 6.67834211465433
"1063" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Macronectes" "giganteus" "Southern giant petrel" 3697.5 47 3.85014760171006 8.21541219458495
"1064" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Pagodroma" "nivea" "Snow petrel" 268 46 3.8286413964891 5.59098698051086
"1065" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Procellaria" "parkinsoni" "Black petrel" 702.5 17 2.83321334405622 6.5546454012079
"1066" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Pterodroma" "alba" "Phoenix petrel" 259 11.3 2.42480272571829 5.55682806169954
"1067" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Pterodroma" "hypoleuca" "Bonin Island petrel" 168.6 30.8 3.42751468997953 5.12752904556775
"1068" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Pterodroma" "leucoptera" "Gould's petrel" 147.5 20 2.99573227355399 4.99382817577987
"1069" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Pterodroma" "sandwichensis" "Hawaiian petrel" 434 13.1 2.57261223020711 6.07304453410041
"1070" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Puffinus" "carneipes" "Flesh-footed shearwater" 690 30.2 3.40784192438082 6.5366915975913
"1071" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Puffinus" "griseus" "Sooty shearwater" 740 34 3.52636052461616 6.60665018619822
"1072" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Puffinus" "pacificus" "Wedge-tailed shearwater" 337.8 29 3.36729582998647 5.8224540043737
"1073" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Puffinus" "puffinus" "Manx shearwater" 434 50.9 3.92986292355648 6.07304453410041
"1074" "Chordata" "Aves" "Procellariiformes" "Procellariidae" "Puffinus" "tenuirostris" "Short-tailed shearwater" 499.4 39.9 3.68637632389582 6.21340737784567
"1075" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Agapornis" "fischeri" "Fischer's lovebird" 48.3 12.6 2.53369681395743 3.87743156065853
"1076" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Agapornis" "lilianae" "Nyasa loverbird" 37.3 19.2 2.95491027903374 3.61899332664977
"1077" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Agapornis" "pullarius" "Red-headed lovebird" 43 18 2.89037175789616 3.76120011569356
"1078" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Agapornis" "taranta" "Black-winged lovebird" 57.5 14.6 2.68102152871429 4.0517849478033
"1079" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Alisterus" "scapularis" "Australian king parrot" 232.5 26.6 3.28091121578765 5.44889022502741
"1080" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Amazona" "aestiva" "Blue-fronted amazon" 451 49 3.89182029811063 6.11146733950268
"1081" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Amazona" "albifrons" "White-fronted parrot" 215 25.3 3.23080439573347 5.37063802812766
"1082" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Amazona" "amazonica" "Orange-winged amazon" 370 30 3.40119738166216 5.91350300563827
"1083" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Amazona" "auropalliata" "Yellow-naped parrot" NA 49 3.89182029811063 NA
"1084" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Amazona" "autumnalis" "Red-lored parrot" 416 27 3.29583686600433 6.03068526026126
"1085" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Amazona" "festiva" "Festive amazon" 430 24.5 3.19867311755068 6.06378520868761
"1086" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Amazona" "finschi" "Lilac-crowned parrot" 302 25.8 3.25037449192757 5.71042701737487
"1087" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Amazona" "guildingii" "St. Vincent parrot" 646 28 3.3322045101752 6.4707995037826
"1088" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Amazona" "ochrocephala" "Yellow-crowned parrot" 430 56 4.02535169073515 6.06378520868761
"1089" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Amazona" "rhodocorytha" "Red-browed parrot" NA 44 3.78418963391826 NA
"1090" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Anodorhynchus" "hyacinthinus" "Hyacinth macaw" 1330 38.8 3.65842024662923 7.1929342212158
"1091" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Anodorhynchus" "leari" "Lear's macaw" 940 38.3 3.6454498961866 6.84587987526405
"1092" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Aprosmictus" "erythropterus" "Red-winged parrot" 136 24.4 3.19458313229916 4.91265488573605
"1093" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Ara" "ambiguus" "Great green macaw" 1300 29 3.36729582998647 7.17011954344963
"1094" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Ara" "ararauna" "Blue-and-yellow macaw" 1030 43 3.76120011569356 6.93731408122368
"1095" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Ara" "chloropterus" "Red-and-green macaw" 1220 50.1 3.91402100809082 7.1066061377273
"1096" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Ara" "glaucogularis" "Blue-throated macaw" 784 22 3.09104245335832 6.66440902035041
"1097" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Ara" "macao" "Scarlet macaw" 1040 33 3.49650756146648 6.94697599213542
"1098" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Ara" "militaris" "Military macaw" 1134 46 3.8286413964891 7.0335064842877
"1099" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Ara" "rubrogenys" "Red-fronted macaw" 470 23 3.13549421592915 6.1527326947041
"1100" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Ara" "severus" "Chestnut-fronted macaw" 343 28.5 3.3499040872746 5.83773044716594
"1101" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Aratinga" "acuticaudata" "Blue-crowned parakeet" 171 31 3.43398720448515 5.14166355650266
"1102" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Aratinga" "auricapillus" "Golden-capped parakeet" 130 20.9 3.03974915897077 4.86753445045558
"1103" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Aratinga" "canicularis" "Orange-fronted parakeet" 85 16.2 2.78501124223834 4.44265125649032
"1104" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Aratinga" "erythrogenys" "Red-masked parakeet" 151 26.2 3.26575941076705 5.01727983681492
"1105" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Aratinga" "holochlora" "Green parakeet" 138 21.8 3.08190996979504 4.92725368515721
"1106" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Barnardius" "zonarius" "Port Lincoln ringneck" 150 17.9 2.88480071284671 5.01063529409626
"1107" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Bolborhynchus" "orbygnesius" "Andean parakeet" 43.1 9.2 2.21920348405499 3.7635229971097
"1108" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Brotogeris" "chiriri" "Yellow-chevroned parakeet" 61.6 19 2.94443897916644 4.12066187053947
"1109" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Brotogeris" "pyrrhoptera" "Grey-cheeked parakeet" 64 11.3 2.42480272571829 4.15888308335967
"1110" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Brotogeris" "sanctithomae" "Tui parakeet" 59 13.2 2.58021682959233 4.07753744390572
"1111" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Brotogeris" "tirica" "Plain parakeet" 63 11 2.39789527279837 4.14313472639153
"1112" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Brotogeris" "versicolurus" "Canary-winged parakeet" 71.6 10.3 2.33214389523559 4.2710950739666
"1113" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cacatua" "alba" "White cockatoo" 570 26.9 3.29212628660779 6.3456363608286
"1114" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cacatua" "ducorpsii" "Ducorps's cockatoo" 394 30.5 3.41772668361337 5.97635090929793
"1115" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cacatua" "galerita" "Sulphur-crested cockatoo" 800 57 4.04305126783455 6.68461172766793
"1116" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cacatua" "goffiniana" "Tanimbar cockatoo" 275 26 3.25809653802148 5.61677109766657
"1117" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cacatua" "haematuropygia" "Philippine cockatoo" 288 17.3 2.85070650150373 5.66296048013595
"1118" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cacatua" "leadbeateri" "Pink cockatoo" 390 83 4.4188406077966 5.96614673912369
"1119" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cacatua" "moluccensis" "Salmon-crested cockatoo" 830 65.8 4.18661983833127 6.72142570079064
"1120" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cacatua" "ophthalmica" "Blue-eyed cockatoo" 492 31.9 3.4626060097908 6.19847871649231
"1121" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cacatua" "pastinator" "Western corella" 637 26.3 3.26956893918372 6.45676965557216
"1122" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cacatua" "sanguinea" "Little corella" 350 46.9 3.84801767545223 5.85793315448346
"1123" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cacatua" "sulphurea" "Yellow-crested cockatoo" 340 49.7 3.90600493310258 5.82894561761021
"1124" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cacatua" "tenuirostris" "Long-billed corella" 567 43 3.76120011569356 6.34035930372775
"1125" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Callocephalon" "fimbriatum" "Gang-gang cockatoo" 256 27.5 3.31418600467253 5.54517744447956
"1126" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Calyptorhynchus" "banksii" "Banksian cockatoo" 723.7 45.4 3.8155121050473 6.58437694187208
"1127" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Calyptorhynchus" "baudinii" "Long-billed black cockatoo" 620 47 3.85014760171006 6.42971947803914
"1128" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Calyptorhynchus" "funereus" "Yellow-tailed black cockatoo" 678.5 41 3.71357206670431 6.51988447927492
"1129" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Chalcopsitta" "atra" "Black lory" 260 17.5 2.86220088092947 5.56068163101553
"1130" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Chalcopsitta" "sintillata" "Yellow-streaked lory" 190 19.7 2.98061863574394 5.24702407216049
"1131" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Charmosyna" "papou" "Papuan lorikeet" 83 11.3 2.42480272571829 4.4188406077966
"1132" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Conuropsis" "carolinensis" "Carolina parakeet" 100 30 3.40119738166216 4.60517018598809
"1133" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Coracopsis" "nigra" "Black parrot" 193.5 34.1 3.52929738428947 5.26527751246984
"1134" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Coracopsis" "vasa" "Vasa parrot" 525 53.9 3.98713047791495 6.26339826259162
"1135" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cyanoliseus" "patagonus" "Patagonian conure" 278 19.5 2.9704144655697 5.62762111369064
"1136" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cyanopsitta" "spixii" "Spix's macaw" 200 27 3.29583686600433 5.29831736654804
"1137" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cyanoramphus" "auriceps" "Yellow-fronted parakeet" 46 9.3 2.23001440015921 3.8286413964891
"1138" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Cyanoramphus" "novaezelandiae" "Red-fronted parakeet" 92.6 12.4 2.51769647261099 4.52828914165213
"1139" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Deroptyus" "accipitrinus" "Red-fan parrot" 246 21.8 3.08190996979504 5.50533153593236
"1140" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Diopsittaca" "nobilis" "Red-shouldered macaw" 151 22.9 3.13113691056019 5.01727983681492
"1141" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Eclectus" "roratus" "Eclectus parrot" 440 28.5 3.3499040872746 6.08677472691231
"1142" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Enicognathus" "leptorhynchus" "Slender-billed parakeet" 193 15.3 2.72785282839839 5.26269018890489
"1143" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Eolophus" "roseicapilla" "Galah" 300 40 3.68887945411394 5.7037824746562
"1144" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Eos" "bornea" "Red lory" 156 24.7 3.20680324363393 5.04985600724954
"1145" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Eos" "cyanogenia" "Black-winged lory" 167 18.1 2.89591193827178 5.11799381241676
"1146" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Eos" "histrio" "Red-and-blue lory" NA 15.2 2.72129542785223 NA
"1147" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Eos" "reticulata" "Blue-streaked lory" NA 16.6 2.8094026953625 NA
"1148" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Eos" "squamata" "Violet-necked lory" NA 16.5 2.80336038090653 NA
"1149" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Eunymphicus" "cornutus" "Horned parakeet" 130 19.7 2.98061863574394 4.86753445045558
"1150" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Forpus" "coelestis" "Pacific parrotlet" 26.2 10.4 2.34180580614733 3.26575941076705
"1151" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Forpus" "cyanopygius" "Mexican parrotlet" 33.5 10.5 2.35137525716348 3.51154543883102
"1152" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Forpus" "passerinus" "Green-rumped parrotlet" 24 11.6 2.45100509811232 3.17805383034795
"1153" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Forpus" "xanthops" "Yellow-faced parrotlet" NA 10.5 2.35137525716348 NA
"1154" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Glossopsitta" "concinna" "Musk lorikeet" 70.8 11.5 2.4423470353692 4.25985900069967
"1155" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Glossopsitta" "porphyrocephala" "Purple-crowned lorikeet" 44 12 2.484906649788 3.78418963391826
"1156" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Graydidascalus" "brachyurus" "Short-tailed parrot" 159 13.2 2.58021682959233 5.06890420222023
"1157" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Guaruba" "guarouba" "Golden conure" 250 23.2 3.14415227867226 5.52146091786225
"1158" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Loriculus" "galgulus" "Blue-crowned hanging parrot" 28 14.3 2.66025953726586 3.3322045101752
"1159" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Loriculus" "philippensis" "Colasisi" 34.9 10.1 2.31253542384721 3.55248682920838
"1160" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Loriculus" "vernalis" "Vernal hanging parrot" 35.7 10.1 2.31253542384721 3.57515068878559
"1161" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Lorius" "domicella" "Purple-naped lory" 182 26 3.25809653802148 5.2040066870768
"1162" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Lorius" "garrulus" "Chattering lory" 143 26.6 3.28091121578765 4.96284463025991
"1163" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Lorius" "lory" "Black-capped lory" 177 18.5 2.91777073208428 5.17614973257383
"1164" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Melopsittacus" "undulatus" "Budgerigar" 30 21 3.04452243772342 3.40119738166216
"1165" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Myiopsitta" "monachus" "Monk parakeet" 81.7 22.1 3.09557760852371 4.40305400186596
"1166" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Nandayus" "nenday" "Nanday parakeet" 128 18.7 2.92852352386054 4.85203026391962
"1167" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Neophema" "chrysostoma" "Blue-winged parrot" 46.1 21 3.04452243772342 3.8308129500026
"1168" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Neophema" "pulchella" "Turquoise parrot" 41.4 21 3.04452243772342 3.72328088083127
"1169" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Neophema" "splendida" "Scarlet-chested parrot" 38.6 14 2.63905732961526 3.65325227647079
"1170" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Neopsephotus" "bourkii" "Bourke's parrot" 45 12.6 2.53369681395743 3.80666248977032
"1171" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Nestor" "notabilis" "Kea" 867.5 47 3.85014760171006 6.76561551182101
"1172" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Northiella" "haematogaster" "Bluebonnet" 86.2 15.3 2.72785282839839 4.45667017766965
"1173" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Nymphicus" "hollandicus" "Cockatiel" 90 35 3.55534806148941 4.49980967033027
"1174" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Pionites" "leucogaster" "White-bellied parrot" 155 26 3.25809653802148 5.04342511691925
"1175" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Pionites" "melanocephalus" "Black-headed parrot" 149 22.6 3.11794990627824 5.00394630594546
"1176" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Pionopsitta" "pileata" "Pileated parrot" 119 16.8 2.82137888640921 4.77912349311153
"1177" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Pionus" "maximiliani" "Scaly-headed parrot" 293 16.2 2.78501124223834 5.68017260901707
"1178" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Pionus" "menstruus" "Blue-headed parrot" 251 20.6 3.02529107579554 5.52545293913178
"1179" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Platycercus" "elegans" "Crimson rosella" 124.5 26.8 3.28840188751681 4.82430571590476
"1180" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Platycercus" "eximius" "Eastern rosella" 104 27.4 3.31054301339402 4.64439089914137
"1181" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Platycercus" "icterotis" "Western rosella" 63.3 13.2 2.58021682959233 4.14788532915013
"1182" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Platycercus" "venustus" "Northern rosella" 89.5 19.1 2.94968833505258 4.49423862528081
"1183" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Poicephalus" "cryptoxanthus" "Brown-headed parrot" 140 32.1 3.46885603013597 4.9416424226093
"1184" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Poicephalus" "gulielmi" "Red-fronted parrot" 275 21 3.04452243772342 5.61677109766657
"1185" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Poicephalus" "meyeri" "Brown parrot" 117.5 34.2 3.53222564406856 4.76643833358421
"1186" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Poicephalus" "robustus" "Brown-necked parrot" 344 29.7 3.39114704580865 5.8406416573734
"1187" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Poicephalus" "rueppellii" "Ruppel's parrot" 116 34.3 3.53514535417189 4.75359019110636
"1188" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Poicephalus" "rufiventris" "Red-bellied parrot" 120 33.4 3.50855589998265 4.78749174278205
"1189" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Poicephalus" "senegalus" "Senegal parrot" 155 40 3.68887945411394 5.04342511691925
"1190" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Polytelis" "alexandrae" "Alexandra's parrot" 104 23.9 3.17387845893747 4.64439089914137
"1191" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Polytelis" "anthopeplus" "Regent parrot" 170 13.8 2.62466859216316 5.13579843705026
"1192" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Polytelis" "swainsonii" "Superb parrot" 153 15.1 2.71469474382088 5.03043792139244
"1193" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Primolius" "maracana" "Blue-winged macaw" 256 31 3.43398720448515 5.54517744447956
"1194" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Probosciger" "aterrimus" "Palm cockatoo" 841 56.3 4.03069453514564 6.73459165997295
"1195" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Prosopeia" "personata" "Masked shining parrot" NA 11.8 2.46809953147162 NA
"1196" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Prosopeia" "splendens" "Crimson shining parrot" NA 20.1 3.00071981506503 NA
"1197" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Psephotus" "dissimilis" "Hooded parrot" 55 18 2.89037175789616 4.00733318523247
"1198" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Psephotus" "haematonotus" "Red-rumped parrot" 61.4 12.2 2.50143595173921 4.1174098351531
"1199" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Psephotus" "varius" "Mulga parrot" 61.5 11.8 2.46809953147162 4.11903717481247
"1200" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Pseudeos" "fuscata" "Dusky lory" 149 13.4 2.59525470695687 5.00394630594546
"1201" "Chordata" "Aves" "Psittaciformes" "Psittacidae" "Psilopsiagon" "aymara" "Grey-hooded parakeet" 30 8.5 2.14006616349627 3.40119738166216
